Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Example1-like Scenario/Equilibrium,0.8577259132695568,0.8554778333109425,0.8614540836206288,3.5397689901486913e-3,9.690070825551511e-4,4.600519633389287e-3
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Example1-like Scenario/Equilibrium,0.9072127057121785,0.8477549192090615,0.9399845833383248,5.715991679164236e-2,2.175248931058655e-2,7.568340947722017e-2
